user,location,tweet,sentiment,probability
Mrblanco19,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
oscarguille50,,"RT @ViceColombia: Un video, un tweet, un mensaje de voz… cualquier opción es válida para darle gracias👏 a los #HéroesEnLaVía por entregar e…",Positivo,84
CaritoValde22,,RT @ANI_Colombia: ¡Es el momento de aplaudir y agradecer a todos nuestros #HéroesEnLaVía 🛣 en cada uno de los proyectos de infraestructura…,Positivo,67
EvelynD16926617,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Stellita66,"Bogotá, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
juanjimenez79,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
Andrs_Ramrez1,"Barrancabermeja, Colombia","RT @TransitoPolicia: #PrevenciónyAcción Es grato ver nuestra bandera de Colombia, en honor a los #HéroesEnLaVía, reconocemos esta ardua lab…",Positivo,73
LorenzoFran,"Madrid, Spain","[Valentus: Café y Bienestar] @orozco_angela: 'Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios… https://t.co/VsdeclsYRk",Positivo,69
flaca65,colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
rms3177,"Manhattan, Nueva York EE UU. ","RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
josheartigas,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
HamidBolivar,BOGOTÁ D.C. - COLOMBIA,RT @colfecar: Sumándote a la iniciativa de #ColfecarApoyaBuenaventura ayudarás a cientas de familias vulnerables de Buenaventura y a esos #…,Positivo,61
syssoi,,"RT @orozco_angela: Invito a todos a enviar un mensaje de agradecimiento a todos los transportadores y operarios de vías, reconociendo su la…",Positivo,66
gpalacios,America Latina,RT @orozco_angela: ¡Hoy es un gran día para celebrar a nuestros #HéroesEnLaVía! Acompañemos a quienes a diario movilizan a todos los colomb…,Positivo,86
Andre19_78,"Bogotá, DC, Colombia","RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
MyriamNovoaP,,RT @IngenieriaSCI: Detente✋ y tómate un momento para enviarle un mensaje📨 de agradecimiento a nuestros #HéroesEnLaVía que en medio de este…,Positivo,61
moyaro,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Tomp89671866,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
jigiraldoc,,"RT @salvadoorpo: @elsemblante Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen…",Positivo,57
MafeCedano_13,Weird girl✽ that's the secret.,"RT @IvanDuque: Hacemos un reconocimiento a nuestros #HéroesEnLaVía Camioneros y operarios de carreteras que, con valentía y sin descanso, t…",Positivo,71
ojeda_david1221,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
tovar_villazon,Armenia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AABenedetti,"Bogotá, D.C., Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
adaimarop,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
lorrainebg,Colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
SAAP_perlaza,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Rocco33769099,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
fernandezhecto9,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Rocco33769099,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
LuisPalacio1,"Antioquia, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Beatry07,Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
santiagovp71sa,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
alejo_hotma,"Madrid, España ","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
JavierC34511898,"Florida, USA","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Julianarivas69,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
LuzEmiliaMonroR,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
LuzEmiliaMonroR,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
Dumaco14,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
cb_inmobiliaria,Bogotá D.C.,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Eduardo70698741,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
lemos_cj,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
FreedomOrDeat15,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
lincefelino,"Bogotá, D.C., Colombia","RT @ColmundoRadio: La Torre Colpatria  agradece a los 
#HéroesEnLaVía
#AplaudirYAgradecer https://t.co/DblDjxfkYz",Positivo,71
luislotaANSV,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
PAISAJITO,Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
cindyvillamill,"Tunja, Boyacá ","RT @AlcaldiaTunja: Hoy aplaudimos a todos nuestros ""amarillitos"" que también son #HéroesEnLaVía. Gracias por ser ese soporte necesario para…",Positivo,91
cindyvillamill,"Tunja, Boyacá ","RT @AlcaldiaTunja: A ti conductor de bus que haces parte de los #HéroesEnLaVía, exaltamos tu entrega y dedicación al recorrer las calles de…",Positivo,63
LuzEmiliaMonroR,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
inmsu,Cali- Medellín,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
PAISAJITO,Colombia,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
edwin941609,"Girardot, Cundinamarca","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
nidyabibiana,Mi casa,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Edward_A_F_C,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
MiPuntodeVistaK,Colombia,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
yeyomiranda3,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
GabRielJRi,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
aniaristizabal,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
sharecollabco,Worldwide,RT @orozco_angela: ¡Hoy es un gran día para celebrar a nuestros #HéroesEnLaVía! Acompañemos a quienes a diario movilizan a todos los colomb…,Positivo,86
sebastiansanab9,bogota,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
DT_ARMAND,"ÜT: 3.3299,-76.2358","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
PazConAutoridad,Colombia,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Carlosollos6,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
solangelcala,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
glory4158,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
j2correa,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
j2correa,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
amo1810,"Tosscalusa, Alabama","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
esmucaesperanza,colombia,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
ammedmon_mona,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Anabell09382509,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
DerekBuzon,"Barranquilla, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
jagavalle,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Abglizalvarez,"Medellín, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
mariav300710,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
patipensante,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
YennyLondono1,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
RomeroJuanes,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
Gcarjg,"Montería, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
Gusprensa,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
SAlvarado65,"Bogotá, D.C., Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
JuandeJessMndez,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
enyapraez,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
agc1003,"Bogotá, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Rojomenvalgmai3,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
jackycarhijos,,RT @tractojavier: @orozco_angela @IvanDuque @infopresidencia @TransitoPolicia @MinTransporteCo @Supertransporte @InviasOficial @GoogleColom…,Positivo,63
yewfren_orjuela,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
jhor73,Region Caribe,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
LuzRoCorredor,"Bogotá, Colombia","RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
danielclaro2425,"Yopal, Colombia",RT @Supertransporte: ¿No quisieras agradecer a los valientes que han llevado la comida a las ciudades por su compromiso con el país? Te inv…,Positivo,69
