user,location,tweet,sentiment,probability
_ManuelCaicedo,,Alcaldesa @ClaudiaLopez no cree usted que #PicoYCedula funcionaría mejor en dividir en bloques a la población bogot… https://t.co/DaB2OPr3ym,Positivo,72
DiegoPosadaG,,Es un desgaste discutir con la gente que tiene tan arraigada la idea de sacrificar al “otro” por velar por el bien… https://t.co/pf7acR9I4X,Positivo,71
DiegoPosadaG,,Negar la violencia policíal (paramilitar y de otras plagas desgraciadas y cisheteronormadas) que sufren las persona… https://t.co/QKCXUH4m3q,Positivo,51
EspectadorVideo,Colombia,"La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/GLU53CKwh0",Positivo,68
DJHVALDAJEIR,"BOGOTA, COLOMBIA","Los hombres mueren mas que las mujeres por COVID-19, por eso #CovidLopez dio mas dias en calle a los hombres con su… https://t.co/fq7i5YIxt8",Positivo,71
dona_pily,Muelle de San Blas,"Impar: Hombre con hombre.

Par: Mujer con mujer.

Para los que están en cuerpo ajeno: Del mismo modo en el sentido contrario.

#PicoYGenero",Negativo,48
santiagoramirej,,El #picoygénero que la candidata López implementará en Bogotá pone en riesgo a una población BASTANTE vulnerable y… https://t.co/Szz60HSeLS,Positivo,51
Andrea_Narvaez,Peru,"El enfoque de género del coronavirus no funcionó en Perú, un fracaso más de los ideólogos del género. Ya ríndanse,… https://t.co/Vl7AgUHT8v",Positivo,64
anamavidalc,,"Tan insultante como la columna de #MakiMQ es esta portada. 
¿En serio no hay nada constitucional, un tribunal de ét… https://t.co/hX5pWNKc1Z",Positivo,74
lafudista,south A ,"En el #PicoYGenero hoy día par para las mujeres, educativo, los hombres son los que más violan las normas y creo qu… https://t.co/Bjbe3Weapu",Positivo,73
Luisjoargue,,sí es como funcionará la medida decretada por la Alcaldía. #QuedateEnCasa #picoygénero #Bogotá #noticias,Positivo,62
elespectador,"Bogotá, Colombia",#LaDisidencia Cinco razones por las que las personas trans estamos en riesgo con el #PicoYGénero en Bogotá.… https://t.co/9sxpENzJhP,Positivo,54
ladisidencia_,"Bogotá, D.C., Colombia",La Policía vigilará que las personas trans cumplamos el #PicoYGénero. ¡Nada más y menos que la entidad que lleva añ… https://t.co/xDnjKQj9nR,Positivo,58
julian_ortegam_,Colombia,Perú anuló el fracasado #PicoyGénero que acá algunos (tanto los tibios más recalcitrantes como los miembros 'junior… https://t.co/dp4WbmpGNj,Positivo,65
LunariaFondo,"Bogotá, D.C., Colombia",¿Por qué la medida del #PicoyGénero puede impactar negativamente a las personas trans? Les recomendamos leer este h… https://t.co/jGITyQiSau,Positivo,61
garrotiando,Bogotá - Colombia,"@IvanCepedaCast tú que metes amigo de Claudia López, te invité a que se quitará ese nefasto #PicoYGenero y te callá… https://t.co/jtdFe4zTai",Positivo,73
boseia1,Bogotá,Paseo de mascotas de 20 minutos y en el recorrido me tope con más de 10 hombres con bolsas de mercado. QUÉ PARTE DE… https://t.co/ps5KZWjg8z,Positivo,73
ladisidencia_,"Bogotá, D.C., Colombia","La Fundación GAAT, @GrupotransGAT , propone soluciones para que el #PicoYGénero no ponga en riesgo a las personas t… https://t.co/bs7BOHkhhE",Positivo,57
edward_bet,bogota,"Alguien mas se dió cuenta que las desordenadas son ellas 😂

#Cuarentena
#picoygénero https://t.co/in43ZM58iK",Positivo,69
NanaOlarte,"Bogotá, D.C., Colombia",@JoRamires12c @chechi30 @chulamilena @private_cowboy @AngelicaLozanoC @IvanDuque Me perdí! No estábamos hablando de… https://t.co/1MtkVXLA5f,Positivo,66
pedrograciat,"Bogotá, D.C., Colombia",@AngelicaLozanoC medidas tarde #PicoYGenero me parece una medida funcional las demás ciudades desde el 24 de marzo… https://t.co/HsuZvQIW6I,Positivo,67
NubiaERojas,Facebook: @NubiaERojasG,"@1sabelCaballero Esto del #PicoYGenero dará para todo y temo, especialmente, por nuestra seguridad como mujeres. Lo… https://t.co/3rSOYvUAAe",Positivo,63
kmifernanda,Colombia,"List@ para la otra semana. #PicoYGenero
#DíaPar sale Kmi Fernanda y #DíaImpar sale César. #YoConfieso https://t.co/WeakTd0Rzw",Positivo,69
Caertruro95,Colombia,@volia_Llibertat @GiordanoBrunoFi Es chistoso el escandalo del #PicoYGenero ya que el virus ataca a los humanos sin… https://t.co/DxvWXHktUb,Positivo,61
margioval77,"Bogotá, D.C., Colombia",Será que ante el #PicoYGenero podemos esperar  en algún  momento  que la población trans genere una propuesta proac… https://t.co/JMLNpt7sXR,Positivo,64
AlDerecha,En Todo Lado,"#petroniocordoba sigue aprendiendo francés, aquí les da unas clasesitas.
Felicita,además, a la alcaldesE… https://t.co/HzsGwmCR2b",Positivo,65
ladisidencia_,"Bogotá, D.C., Colombia","La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/v3D4xbQkTF",Positivo,68
Nicole_Froelich,Bogotá,El lunes que viene entra en vigor en #Bogotá el #PicoYGenero. @ladisidencia_ explica por qué el decreto de Claudia… https://t.co/3q5yGx3Y3u,Positivo,70
delahozalvaro,,Que el #PicoYGénero sea la oportunidad aprender y aprehender conceptos útiles para nuestra sociedad. El sexo viene… https://t.co/IrywPCjxeb,Positivo,69
SectorMovilidad,"Bogotá, Colombia",@trautfel @idubogota ¡Hola! Te recordamos que NO hay pico y placa porque hay restricción TOTAL de circulación de ve… https://t.co/XdpX6insD4,Positivo,68
elianitazul,Ideales del mismo lado del ❤️,DÍA PAR // DÍA IMPAR #PicoYGénero https://t.co/vEkQ3zhfPj,Positivo,68
Haihai0892,,"Si le cuelga, salga día impar y si no día par, cuál es el problema. #PicoYGenero",Negativo,58
SalmaCassab,,"El #PicoYGenero no sólo generará discriminación, también exacerbará los roles de género. Ya veremos mayor congestió… https://t.co/8UczPM214K",Positivo,65
ladisidencia_,"Bogotá, D.C., Colombia",Cinco razones por las que las personas trans estamos en riesgo con el #PicoYGénero en Bogotá.… https://t.co/Fzwal9NpL1,Positivo,53
reinolopez,COLOMBIA,@Citytv En Bogotá seguimos en simulacro gracias a la imposibilidad de la @Bogota de controlar a las personas. Ahora… https://t.co/aY8FZgK3HD,Positivo,86
jseveric,Bogotá,"En Perú probaron el #PicoYGenero y ya lo desmontaron. Esa medida es muy laxa, no sirve. https://t.co/dgSjaPAywm",Positivo,66
FMosquera_M,Medellín - Colombia,"Ay! El #PicoYGenero son medidas de @Bogota para protegernos A TODOS!
No sean MKs!
https://t.co/uIkZ9M7gIU",Positivo,67
redcomunitariat,"Barrio Santafé, Bogotá.","Mientras @ClaudiaLopez se atornilla al decreto #PicoYGenero y pone en riesgo la vida de las personas trans, Perú en… https://t.co/uALDGHDHGU",Positivo,57
Alexitasierra,"Girardot-Bogotá,Colombia",Si a mi con papeles de mujer y reasignación de sexo ya hace mucho tiempo; aún algunas personas mal intencionadas me… https://t.co/lPGOnr2Yd8,Negativo,51
alfredohnc,Barranquilla ,"DÍA PAR               //.         DÍA IMPAR
#PicoYGenero https://t.co/YD5qtDOX2l",Positivo,68
GUDOWH2,Bogotrash - Narcolombia,"@volia_Llibertat @GiordanoBrunoFi #PicoYGenero lo del género es igual, pero más innovador y apropiado para la gente… https://t.co/IbU4ByYWKY",Positivo,62
EricKrOcHs,Colombia,"Aplican, pico y cédula, pico y género, pero no pico al rey. Se están perdiendo los valores. :(
#PicoYGenero",Positivo,71
94Quintero,"Bucaramanga, Colombia",Bogota es la ciudad con mas infectados de #Covid19 su mandataria derrocha en publicidad #CovidLopez y la gente solo… https://t.co/k7uDOScT1A,Positivo,63
ElkineduardoG,Medellín,Este hilo de @MonicaRoa explica de una forma muy clara la identidad de género y el riesgo adicional que sufren las… https://t.co/BkI6NAxopR,Positivo,49
parabertos,city of the joy,"Si por libertad entiendes ""Seguir"" tus deseos en inclinaciones, la libertad existe... Si por libertad entiendes ""Cr… https://t.co/PCRattVTIe",Positivo,65
Jary24,Bogotá,Con el #PicoYGenero da es vergüenza como se le teme más a la violencia policial que al mismo virus. Y no es un mied… https://t.co/38mg6PBWcZ,Negativo,49
SteffanyAristiz,COLOMBIA,Mmm no entiendo cómo sería la reducción que supone el #PicoYGenero ¿Alguien me explica?,Positivo,53
SteffanyAristiz,COLOMBIA,"@nadiaguzman82 Lo tuyo es una excepción, puedes sacarlo todos los días, para todo lo demás que no tenga que ver con… https://t.co/5h86XfkjDz",Positivo,77
JulianaDimateC,"Bogotá, D.C., Colombia","@marcela_s_b @PoliciaBogota @ColombiaDiversa A riesgo de salir crucificada y reconocer q tengo mucho q aprender.
¡E… https://t.co/OLGIJPjCA4",Positivo,57
David_Millan_O,Colombia,@AngelicaLozanoC Todo tan mal concebido y tan mal comunicado... primero que #simulacrodeaislamiento y ahora que… https://t.co/xaZEb8Rfo8,Negativo,69
Fred_Zevallos,"Lima, Perú","Excelente iniciativa
#COVIDー19 #PlenoDelCongreso #PicoYGenero https://t.co/CuHA0W2Ged",Positivo,71
GuzmanJeal,,@RadNalCo Por fa me podrían explicar esto del #PicoYGenero  osea q día saldrían los hombres y cual las mujeres y es… https://t.co/M76HEurKEU,Positivo,68
JSSaab,"ÜT: 0.0,0.0","Este será el único problema que tendremos con el #PicoYGenero en Bogotá. Y será en día impar. 🤦🏻‍♂️
Mujeres, a devo… https://t.co/yCubLnhv1L",Positivo,52
HumanidadCO,Colombia,A los decretos de @ClaudiaLopez de #PicoYGenero y el de @IvanDuque de solo compras de 6an a 8pm adicionesele el de… https://t.co/okQCaytFtQ,Positivo,59
AvalonRav3n,BOGOTÁ D.C. - COLOMBIA,"#Bogota #PicoYGenero 
Ayúdanos a Educar.
#PorFavorYGracias 💚 https://t.co/Oe45lQowkL",Positivo,68
Mamusaenz,,"@West01Santiago Día Impar/ Día Par
#PicoYGénero #QuédateEnTuCasa https://t.co/j4NP7IqzAp",Positivo,68
nadiaguzman82,Ghothan City,Bueno estoy de acuerdo con la medida del #PicoYGenero pero..... como putas saco a mi perro en los días que les toqu… https://t.co/990hN61Jfn,Positivo,71
andresFranco83,"bogota, colombia",Cuendo le toque a los hijes de pute del patriarcado salir en pico y genero 🤣🤣🤣🤣🤣🤣 #PicoYGenero #PicoYGeneroEs https://t.co/ElnHeOSyXG,Positivo,61
cgutiv,"Washington, DC",Desde la casita y con poder es fácil decidir binario.  Retrógradas #PicoYGénero,Positivo,66
julupe_clan,Bogota Colombia,Esta es la gloriosa @policia a la que la alcaldesa @ClaudiaLopez va a exponer a las mujeres para que las custodien… https://t.co/IxDrbof7iR,Positivo,59
sardonix81,,@ElCafePicante Apuesto que lo del #PicoYGenero si no le parece cursi y se siente identificado...,Negativo,51
Sentiido,Colombia,"Que todo esto del #PicoYGénero sea una oportunidad para aclarar las dudas que se tengan respecto a ""sexo"", ""género""… https://t.co/ootlvlpUCq",Positivo,62
davidaacc,Colombia,Odio como todo esto del #PicoYGenero se ha convertido en una excusa para los chistes transfobicos. Es que los retró… https://t.co/YhCfHtnmrl,Positivo,57
Citytv,Bogotá,¿Cómo le fue a la ciudad con el primer día pedagógico de #PicoYGénero? En algunos sectores de Bogotá no se está ata… https://t.co/Dk1Xdlu7vL,Positivo,72
danilo_alarcon7,"Cundinamarca, Colombia","Transexuales, Fernandito, transexuales. Y no, no es así la vaina, Ferchis. 😉😉😉  #PicoYGenero #PicoYGeneroEs #Bogota https://t.co/Ks0APkZ2ml",Positivo,67
ManuelQuimbayoV,"Bogotá, D.C., Colombia",@IvanDuque en toma de medidas y acciones NO por protagonismo SI por el bienestar de toda Colombia 🇨🇴 👏🏻👏🏻👏🏻 |… https://t.co/EagBpf7opM,Positivo,67
Stains01,"Bogotá, D.C., Colombia","La justificación para hoy salir a la calle fue: 
Lo que pasa es que me dan un comparendo pedagógico y pues eso no v… https://t.co/ZlCMYLrh65",Positivo,70
margioval77,"Bogotá, D.C., Colombia",Frente a #PicoYGenero aplaudo los pronunciamientos de sectores LGBTI propositivos y no simplemente reaccionarios y… https://t.co/B2yOT1QbBF,Positivo,62
angelloherre,"Medellín, Colombia","@ClaudiaLopez, si, usted, que p%#$&amp; tenía en la cabeza cuando sacó la medida del #PicoYGenero? Acepte que se equivo… https://t.co/vbQlzeyd0H",Positivo,61
JoseAle70685276,,#picoygenero lo que quiere es que nos volvamos todos locas como ella,Positivo,62
JoseAle70685276,,#picoygenero lo que busca es salgamos ala calle emparejados hombres con hombres y mujeres con mujeres como le gusta… https://t.co/8GHiuDjw0L,Positivo,69
liss1406,Bogota,"Hola @Citytv creo que ni la comunidad ni la policía del barrio Alfonso López, sabíamos que el #PicoYGenero empezaba… https://t.co/qhpWnShMkp",Positivo,66
DonBlasfemia,Mordor,Ranma los días pares vs los días impares. #PicoYGenero https://t.co/crcsAfcZIG,Positivo,66
rzneas,! A la derecha de la derecha !,"Propuesta Bogota #PicoYGenero :

De los 10 Millones de personas que viven en Bogota, Tan solo 5'000.000 podran sali… https://t.co/XwbomHmJD5",Positivo,50
ether_inco,"Jyväskylä, Suomi","Cómo las mascotas no tienen restricción en el #PicoYGenero .. voy a llamar al perro hijeuputa de mi ex , para poder salir a mercar con calma",Positivo,71
CazaRojosPeru,,"Por irresponsable y causar daño a la salud pública... #FueraMatuk
Saquen a los improvisados, busquen a los capaces… https://t.co/uhA0RBiRTa",Positivo,62
_Quemaspues,🇨🇴 Colombia. 💚 💚 ,"Ya quiero que llegue el día impar.
#PicoYGenero https://t.co/dKQi9UwmJN",Positivo,75
JuanFVillalba,Colombia,Con el #PicoYGenero saldría el 50% de las personas a la calle. Con el #PicoYCedula solamente el 10%.,Positivo,60
JuanFVillalba,Colombia,Muchos contentos con el #PicoYGenero. Pero con esta medida quitarían la #CuarentenaObligatoria. Estaría saliendo el 50% de las personas.,Positivo,63
4lexaG,Colombia,Bogotá medida #PicoYGenero #COVID19 Ya escucharon. xD https://t.co/RY9ep6RkWp,Positivo,66
jairosuarezq,Medellín,Y después de todo los seres humanos nos dividimos en dos géneros #PicoYGenero 🤔,Positivo,63
kimmantaluna,colombia,@AngelicaLozanoC Quisiera saber si una mujer mayor de 70 que no puede manejar pero que tiene su conductor personal… https://t.co/PE3wjhH7vN,Negativo,50
kimmantaluna,colombia,@ClaudiaLopez Quisiera saber si una mujer mayor de 70 que no puede manejar pero que tiene su conductor personal pue… https://t.co/eM1nU9PJbp,Negativo,49
andhruSRM,Bogotá D.C. - Colombia,"#CuarentenaPorLaVida #CuarentenaPositiva #CoronavirusEnColombia 
#PicoYGenero
#Dia25
DÍA IMPAR // DÍA PAR https://t.co/u3N3BhoIpj",Positivo,68
dannytovarq,"Bogotá, Colombia.","Ese #PicoYGenero ¡a ver idiotas!
Lunes Lesbis
Martes Gays
Miércoles Bi
Jueves Trans
Viernes Heteros
Sábado Santos y… https://t.co/ny8B7Sh7kz",Positivo,78
JonaRojasChang,,Ahora poniendo #PicoYGenero aqui en #Bogota ... esto se seguirá alargando 😥🤐,Positivo,66
efrainegrette,,"Piden a Claudia López que no se aproveche de la situación para hacer propaganda política
#ClaudiaLopezOportunista… https://t.co/0o7CT2fvyn",Positivo,61
efrainegrette,,Pues algunos congresistas del Centro Democrático le salieron adelante y le dijeron que ya hicieron sus aportes sin… https://t.co/vrUi3RWaiy,Positivo,71
efrainegrette,,Además señalan que a Claudia Nayibe no le queda bien salir a pedir porque nunca fue ejemplo de solidaridad.… https://t.co/P9zxETSiO6,Positivo,71
efrainegrette,,"En varias ciudades, incluida Medellín, Barranquilla, Santa Marta entre muchisimas otras funciona bien el pico y céd… https://t.co/7gLBgF1hIf",Positivo,70
Frankartur,En algun lugar de un gran país,"Con el #PicoYGenero de Bogotá, los policías que tengan duda sobre el género de la persona tendrán que hacerle cosquillas.",Positivo,60
SectorMovilidad,"Bogotá, Colombia","Recuerda que desde el lunes 13 de abril comienza a regir el #PicoYGénero en Bogotá. 

Consulta aquí ⬇️ los casos en… https://t.co/7rHnbgwg9Y",Positivo,72
SCHA_1927,Pascual Guerrero,"#PicoyGénero, día de hombres... 🤦🏽‍♂️🤦🏽‍♂️ https://t.co/EyXiJks3JX",Positivo,70
tatianacastril,"Bogotá, D.C., Colombia","@MonicaRoa La explicación es clara, que propuesta para no usar #PicoYGenero  es una medida fácil para controlar a l… https://t.co/FBhXQNGsb8",Positivo,65
impactamag,Carrera 19 No 1 - 14,#EnEntrevista - Tendremos al #Subsecretario para la Gobernabilidad y Garantía de Derechos de @GobiernoBTA… https://t.co/pM7EigPwvH,Positivo,67
bobosapiens1,,Espero que ese NADIE NADIE NADIE no ande por ahí suelto todos los días con eso del #PicoYGenero https://t.co/GlWM6dWDQB,Positivo,69
josefobe,"Bogotá, D.C., Colombia","Forma de no evadir el #PicoYGenero 
#COVIDー19 https://t.co/U4ISV0J7aP",Positivo,65
NandaV_2703,,"Estamos listos! 😜🤓
#Cuarentena #PicoYGenero #yoymiotroyo https://t.co/5aCXgzQFPe",Positivo,70
fesminismos,,"¡Súmate #AHORA en el Instagram de @Sentiido! ¿De qué se trata la medida '#PicoYGénero' implementada en #Perú,… https://t.co/Jwq1D1jJff",Positivo,65
autocriticacol,,Ahora con el #PicoYGenero habrá mucho por ahí haciéndose el marica.,Positivo,61
mambruto,,Día impar /// Día Par #PicoYGenero #PicoYGeneroEs https://t.co/xVXFahDOzg,Positivo,68
Alvarez13Sergio,"Bucaramanga, Colombia","DATOS COVID 19 : Colombia 09/abril
Fuente: @MinSaludCol
#Coronavid19 #Covid19Colombia #COVID19Pandemic… https://t.co/A6wapPiAAq",Positivo,64
GrupotransGAT,Bogotà,Les invitamos a hablar de #PicoYGenero https://t.co/Q6BTtDksdN,Positivo,66
LAURAWEINS,Bogota ,Nos acompañan para hablar del #PicoYGenero https://t.co/o6DhlU0MQy,Positivo,67
carlosfparma,,@ALEJOMICHELLS @OrgulloLGBT @SePuedeSer @VerdESAColores @MesaLGBT @NoticiasLGBT @ColombiaDiversa @sergiourregoorg… https://t.co/PCn7psoHWT,Positivo,67
MesaLGBT,,La @MesaLGBT y la @mesalgbtisurbta se suman a las voces de rechazo contra el Decreto que implementa el #PicoYGenero… https://t.co/uKo0Toqm9P,Positivo,65
MateoCardona,Jambudvipa,"#PicoYGénero ¿Y por qué no nos hablan de una buena vez de ""pico y raza""?",Positivo,81
LgbtiConsejo,,Es momento de observar con lupa las prácticas violentas y abusos de autoridad... De @PoliciaBogota con la medida #PicoYGenero @ClaudiaLopez,Positivo,64
barajas_duarte,"Ottawa, Ontario",#PicoYGenero #PicoYCedula Rifamos un carro al que le pegue a la idea de mañana!! https://t.co/HPAPqvpX1i,Positivo,77
kamiloshow,Bogota,Mi #tbt de hoy me sirve además de coyuntura para el #PicoYGenero . Como ven ... yo no tengo problema. ¿Ustedes? https://t.co/jBZEpJh7mO,Positivo,57
barajas_duarte,"Ottawa, Ontario",#PicoYGenero #Covid19Colombia   A ver que tombo los para!!! https://t.co/GD7rRnZrup,Positivo,74
bobosapiens1,,@Viviana_bo @MarianneRightm1 Si con lo del #PicoYGenero puedo salir como hombre un día y al otro como mujer y quien puede decir algo.🤣,Negativo,68
Sentiido,Colombia,Nos vemos a las 5:00 p.m para hablar de #PicoYGénero La transmisión se hará desde la cuenta de Instagram de Sentiid… https://t.co/qmfgAbqjB8,Positivo,64
SabaneroX,Alianza del Pacífico,"La cifra de infectados en Bogotá superó los mil, y la gente con permiso de salir 4 veces a la semana. Pero… https://t.co/AoXrlaNN0j",Positivo,67
PedrazaMaleja,Colombia,"No sale uno casi nunca de la casa, ya ahora que salga solo veré chicas :( #PicoYGenero #CuarentenaEnLaCity",Positivo,60
Krelis9,,Y EN ESTE CASO SALE GANANDO SIEMPRE EL INDECISO TRANS ....! #PicoYGenero #PicoYGeneroEs @Bogota… https://t.co/YVBagQJOWs,Positivo,59
JuanpiCastiC,,"2.223 casos confirmados de Covid-19 en Colombia, 174 recuperados, 69 fallecidos, Bogotá 1.029 casos, esto no es un… https://t.co/1H4UsRqVIO",Positivo,58
Elmer82332558,,#PicoYGenero @ClaudiaLopez por fin aunque tarde una medida de si ineficiente 100 dias y cuanto le pago a cmi para q… https://t.co/glL8FN8fNa,Positivo,66
UnTal_Floyd,"Bogotá, D.C., Colombia","Nosotros los hombres, saliendo los días impares...

#PicoYGenero https://t.co/eEEaApEDuD",Positivo,70
kikemaus,"Bogotá, D.C., Colombia","#Decreto106 #picoygenero Tan absurdo q kisieron ser ""inclusivos"" y terminaron fue siendo exclusivos ya que hay más… https://t.co/7nlQqZaaTs",Positivo,63
Sentiido,Colombia,"¿Qué opinan del #PicoYGénero? ¿Cómo evitar que sea una medida riesgosa para personas trans, de género fluido o con… https://t.co/yIrAJMBvz8",Positivo,62
Davideliasbm,"No Ahí, Allá",Lo de #PicoYGenero #PicoYCedula es contraproducente porque requiere de un corto beso https://t.co/98fuvKQYlL,Positivo,73
helenanodepatio,"Bogotá, Colombia",Dos cosas preocupan del #PicoYGenero: la primera es que le da la potestad a la Policía de decidir a qué genero pert… https://t.co/M9YqxVQ6Sh,Positivo,57
Sentiido,Colombia,"""'Mujer' no necesariamente es la construcción de un cuerpo femenino y 'hombre' tampoco representa obligatoriamente… https://t.co/RsY9AETbBZ",Positivo,54
MorenoArlley,"Bogotá, DC.","Día par/ Día impar.
@ColombiaSimpson 
#PicoYGenero 
#QuedateEnCasa https://t.co/Hp8IIhKrN0",Positivo,68
LaMJMartinez,"Washington DC, Bogotá, Bmanga","Gente querida, acompáñennos a conversar sobre #PicoYGénero esta tarde https://t.co/NMjXQiEw7d",Positivo,74
8Lalipop,,"A la gente no se le tiene contenta con NADA, primero lo de la #CuarentenaObligatoria #AislamientoInteligente y ahor… https://t.co/LLHGji5ZLU",Positivo,66
DannyMinotta,Una esquina más allá de Plutón,"De las miradas y los contextos.
Acá una postura frente al #PicoyGenero que se adelanta en Bogotá. https://t.co/tcQlGNLuoM",Positivo,65
AntonioLema16,"Medellín, Colombia","Sra. @ClaudiaLopez #Serénese  #PicoYGenero,vivienda gratis, comida gratis, servicios públicos gratis, etc. ¿Que mas… https://t.co/zfHIvZDqAu",Positivo,68
margari1201,,No entiendo porque el #PicoYGenero es discriminatorio si al contrario los incluye dentro de la sociedad de acuerdo… https://t.co/byr7KDHbhz,Negativo,51
wth_effect,"Bogotá, D.C., Colombia","Y si el día que podemos salir las mujeres nos ponemos un cartelito con edad, música favorita y teléfono? Puede ser… https://t.co/HVJcD9TbUA",Positivo,55
SePuedeSer,Bogotá,"👉🏼Sabes que el diálogo es una súper herramienta para conocer, llegar a acuerdos, construir relaciones y aportar al… https://t.co/jBN65lMroe",Positivo,75
VerdeNuestra,,"PICO Y GÉNERO...

En los días pares solo podrán circular mujeres y en los impares, hombres. Las personas transgéner… https://t.co/uKuklOn1UN",Positivo,62
camilomoralesb,Colombia,Gravísimo que la última palabra en una discusión de género la vaya a tener (o pretendan que la vaya a terner) un po… https://t.co/e0rkJJbz7A,Positivo,64
CulturaCapitaal,,"No tenemos procesiones, pero las romerías siguen #covid19 #mequedoencasa #encasa #mercar #picoygenero muchas mujere… https://t.co/TFGDBVWgYN",Positivo,72
JiClara, COLOMBIA ,"Severo show, si usted tiene pene pues sale el día que salen los penes, y si usted tiene vagina sale los días de las… https://t.co/ZYBh5eQ7DP",Positivo,59
JuanE_Quintero,,Síganme para más consejos de política pública. #PicoYGenero #PicoYGeneroEs https://t.co/KvXrjA6PQO,Positivo,69
calindignado,🅰️mericaDeCali 👺,"📌#PicoYPlaca
📌#PicoYCedula
📌#PicoYGénero
¿Luego que vendrá, el #PicoYRaza? 
Si eso es siendo Alcalde, se imaginan e… https://t.co/fVlHqlAlxF",Positivo,65
PublimetroCol,Bogotá,Así es como funcionará la medida decretada por la Alcaldía. #QuedateEnCasa #picoygénero #Bogotá #noticias https://t.co/eeZenbpsmy,Positivo,66
Leonard56653709,,"@AlirioUribeMuoz @ClaudiaLopez @Contagioradio1 Para ella eso no es una prioridad.
La prioridad para ella es el… https://t.co/jqQBlg98ob",Positivo,69
Maracuyx,occupied wampanoag land,@ClaudiaLopez esta poniendo en riesgo la vida de muchisimas personas de manera innecesaria. Rechazo firmemente las… https://t.co/dv8BTxCEc0,Positivo,60
gloriaelena01,Colombia,@LuisErnestoGL Los gajes del oficio jajaja parte del teletrabajo❤ Me encantó! #SecretarioDeGobiernoBogotá #Bogota… https://t.co/8AF8HyakcX,Positivo,66
mnatalia04,"Medellín, Colombia","El martes en Bogotá, más de uno lo veremos así #PicoYGenero siempre Queen en mi memoria https://t.co/fkjhcpB04i",Positivo,72
camiloriosSR,Bogota Colombia,Ya preparado para seguir arriesgando el jopo #picoygenero https://t.co/gQjic4qBKa,Positivo,76
mirllanWallace,,Hay cosas que son naturales y graciosas como las del tipo de la BBC. Pero lo de hoy de @LuisErnestoGL  está muy lej… https://t.co/ePiGZdgmnJ,Positivo,73
sexplosive_,"Sevilla, España",EN LA MALA CON LOS TOMBOS HIJUEPUTAS. #Bogotá #PicoYGenero https://t.co/pahpP7IXLy,Positivo,48
UrbanArtOne,,@VickyDavilaH A mi me gustó mucho por que facilita el trabajo de la policía y no tienen que  estar deteniendo a las… https://t.co/VRgp6mKu1q,Positivo,73
Arturoelduro,,"¿#PicoYGénero? Yo lo que quiero es ¡#PicóYSexo! 

Si, voy a seguirle dando como a piñata ochentera.",Positivo,77
Hcaceresa,Bogotá - Colombia,El #PicoYGenero facilita el trabajo de las autoridades asi no tienen que parar a todo el mundo para pedir la cédula.,Positivo,75
Galvis1988,Medellín ,Jajajajaja la imagen del secretario de Gobierno de Bogotá @LuisErnestoGL con su hija mientras da una entrevista es… https://t.co/EqPoczgA9z,Positivo,66
JuancMarcruz,,"@NoticiasCaracol #picoygenero.... Buenas tardes, mi madre necesita compañía para una cita médica de control de 3 me… https://t.co/0AG4D2gpXr",Positivo,79
Tavocentrismo,,"Definitivamente son los tiempos más excluyentes, con eso del ""pico y algo"" queremos resolverlo todo. #PicoYGenero… https://t.co/OT4gCWGvM2",Positivo,73
DonJoaker,"Fontaine-lès-Dijon, France","A ver centristas bien pensantes,

¿Y sí el #PicoYGénero lo hubiese propuesto Petro, estarían tan de acuerdo?

Acuér… https://t.co/rXMjrK0tM7",Positivo,74
CaritoVargasR,Bogotá - Colombia,Mi carro y yo somos pares 😬#picoyplaca #picoygénero,Positivo,64
LAURAWEINS,Bogota ,"Amiguillos: les invito a leer está publicación de @MonicaRoa 
Así podrán entender un poco sobre todo esté tema del… https://t.co/ajtn3Yxd7o",Positivo,67
WilliRuiz12,,"Para todos los ya fallecidos que salen como beneficiaros de #IngresoSolidario 
Se les informa que por #PicoYCedula… https://t.co/TI3KtpmLEu",Positivo,65
corinestrellada,Banana Republic ,"Léanlo por favor, son cinco minutos para toda la vida. #PicoYGenero https://t.co/s22Me78qig",Positivo,79
ONGammishaddai,"Bogotá, D.C., Colombia","Dra @PalomaSenadora aprovechando el tema de los 100mil seguidores, usted sabe si el ""Alcalde"" de la capital consult… https://t.co/quiFHQPBOC",Positivo,67
Quefiasco1,,"La tal medida del #PicoYGenero es la estupidez más grande que existe, absurda, ridícula, muy propia de una imbécil… https://t.co/3YXBsBxgLy",Positivo,70
LaudEstereo,Bogotá - Colombia,"Tenga en cuenta las restricciones para la movilidad según su sexo.
Conozca en qué consiste el #PicoyGénero y cuénte… https://t.co/abnSo4SflM",Positivo,65
sami627,,"No me condenen por lo que opino, pero para mi la medida #PicoYGenero no me parece tan mala, mas cuando como mujer t… https://t.co/rL4uhfyMXK",Negativo,53
buddychenco,"Bogotá, Colombia",La aplicación de #PicoYGenero es la muestra de que se esta improvisando.... No se va a solucionar nada con esa medi… https://t.co/mwsUrQeJId,Positivo,67
